token,chunk_name,chunk_path,chunk_size,offset_decimal,offset_hex,context
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,181470,0x2C4DE,/ConfigCharacter/Manikin/Avatar/Manikin_Avatar_BlackSwan_00_Config.jsonXConfig/ConfigAI/ComplexSkillAIGlobalGroup/Avatar/Avatar_BlackSwan_00_ComplexSkillAI.json-UI/Avatar/Widget/WarlockSkillTreeGroup.prefab..$SpriteOutput/AvatarIconTeam/1307.png$SpriteOutput/AvatarIconTeam/1307.png(SpriteOutput/AvatarCutinFigures/1307.png#SpriteOutput/AvatarCutinBg/1307.png$SpriteOutput/AvatarDrawCard/1307.png......................\...0?......\...0?......\...0?...............................................acheron.;Config/ConfigChar
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,226718,0x3759E,f_00_ComplexSkillAI.json.....7...C..C..C..C..C..C...C..C..C..C..C..C....OConfig/ConfigCharacter/Avatar/Advanced/Avatar_Advanced_BlackSwan_00_Config.jsonjConfig/ConfigAI/ComplexSkillAIGlobalGroup/Avatar/Advanced/Avatar_Advanced_BlackSwan_00_ComplexSkillAI.json.....<...E..E..E..E..E..E...E..E..E..E..E..E....MConfig/ConfigCharacter/Avatar/Advanced/Avatar_Advanced_Sparkle_00_Config.jsonhConfig/ConfigAI/ComplexSkillAIGlobalGroup/Avatar/Advanced/Avatar_Advanced_Sparkle_00_ComplexSkillAI.json.....7...E..E..E..E..E..E...E..
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,226817,0x37601,tar/Advanced/Avatar_Advanced_BlackSwan_00_Config.jsonjConfig/ConfigAI/ComplexSkillAIGlobalGroup/Avatar/Advanced/Avatar_Advanced_BlackSwan_00_ComplexSkillAI.json.....<...E..E..E..E..E..E...E..E..E..E..E..E....MConfig/ConfigCharacter/Avatar/Advanced/Avatar_Advanced_Sparkle_00_Config.jsonhConfig/ConfigAI/ComplexSkillAIGlobalGroup/Avatar/Advanced/Avatar_Advanced_Sparkle_00_ComplexSkillAI.json.....7...E..E..E..E..E..E...E..E..E..E..E..E....KConfig/ConfigCharacter/Avatar/Advanced/Avatar_Advanced_Seele_00_Config.jsonfConfi
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,249618,0x3CF12,Output/BuffIcon/Inlevel/Avatar/Icon1306Maze.png............. .............................................ADV_StageAbility_Maze_BlackSwan..SkillMaze....5SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307Maze.png............. ...O........u...O........u.MazeBuffEffect_130701.......7.......#ADV_StageAbility_Maze_Acheron_Realm..5SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1212Maze.png...................................................w.......&ADV_StageAbility_Maze_Acheron_killFlag.....5SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,381051,0x5D07B,.............AvatarRankName_130701.AvatarRankDesc_130701.<SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_Rank1.png...Avatar_BlackSwan_00_Rank01...X...................AvatarRankName_130702.AvatarRankDesc_130702.........<SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_Rank2.png...Avatar_BlackSwan_00_Rank02...X......@..................AvatarRankName_130703.AvatarRankDesc_130703.9SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_BP.png.............X..............AvatarRankName_130704.AvatarRankDesc_130704.<Sprit
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,381216,0x5D120,.....AvatarRankName_130702.AvatarRankDesc_130702.........<SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_Rank2.png...Avatar_BlackSwan_00_Rank02...X......@..................AvatarRankName_130703.AvatarRankDesc_130703.9SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_BP.png.............X..............AvatarRankName_130704.AvatarRankDesc_130704.<SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_Rank4.png.....X......................r.AvatarRankName_130705.AvatarRankDesc_130705.<SpriteOutput/SkillIcons/Avatar/1307
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,381789,0x5D35D,.AvatarRankName_130706.AvatarRankDesc_130706.............<SpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_Rank6.png...Avatar_BlackSwan_00_Rank06...X...... ....)....@....E.......AvatarRankName_1130701.AvatarRankDesc_1130701.>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank1.png..#Avatar_Advanced_BlackSwan_00_Rank01...X...........E.......AvatarRankName_1130702.AvatarRankDesc_1130702.........>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank2.png..#Avatar_Advanced_BlackSwan_00_Rank02...X......@.....
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,381969,0x5D411,AvatarRankName_1130701.AvatarRankDesc_1130701.>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank1.png..#Avatar_Advanced_BlackSwan_00_Rank01...X...........E.......AvatarRankName_1130702.AvatarRankDesc_1130702.........>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank2.png..#Avatar_Advanced_BlackSwan_00_Rank02...X......@..........E.......AvatarRankName_1130703.AvatarRankDesc_1130703.;SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_BP.png...E...E.....X......E.......AvatarRankName_1130704.AvatarRank
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,382147,0x5D4C3,nkName_1130702.AvatarRankDesc_1130702.........>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank2.png..#Avatar_Advanced_BlackSwan_00_Rank02...X......@..........E.......AvatarRankName_1130703.AvatarRankDesc_1130703.;SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_BP.png...E...E.....X......E.......AvatarRankName_1130704.AvatarRankDesc_1130704.>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank4.png.....X.................E....r.AvatarRankName_1130705.AvatarRankDesc_1130705.>SpriteOutput/SkillIcons/A
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,382745,0x5D719,me_1130706.AvatarRankDesc_1130706.............>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank6.png..#Avatar_Advanced_BlackSwan_00_Rank06...X......@....)....@..................AvatarRankName_130801.AvatarRankDesc_130801.....<SpriteOutput/SkillIcons/Avatar/1308/SkillIcon_1308_Rank1.png.....X...................AvatarRankName_130802.AvatarRankDesc_130802.<SpriteOutput/SkillIcons/Avatar/1308/SkillIcon_1308_Rank2.png.....X..............AvatarRankName_130803.AvatarRankDesc_130803.<SpriteOutput/SkillIcons/Avatar/
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,2942889,0x2CE7A9,riteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_SkillTree2.png.SkillPointName_1307102.SkillPointDesc_1307102............Avatar_BlackSwan_00_SkillTree02......)............O..............................ASpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_SkillTree3.png.SkillPointName_1307103.SkillPointDesc_1307103....Avatar_BlackSwan_00_SkillTree03......&...........O.........B.................*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_1307201.............O.........O..(.........'............2SpriteOutp
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,2943086,0x2CE86E,.....ASpriteOutput/SkillIcons/Avatar/1307/SkillIcon_1307_SkillTree3.png.SkillPointName_1307103.SkillPointDesc_1307103....Avatar_BlackSwan_00_SkillTree03......&...........O.........B.................*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_1307201.............O.........O..(.........'............2SpriteOutput/UI/Avatar/Icon/IconWindAddedRatio.png.SkillPointName_1307202.............O.........O..B.........N............*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_1307203.............O.....
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,2948496,0x2CFD90,illIcons/Avatar/11307/SkillIcon_11307_SkillTree1.png.SkillPointName_11307101.SkillPointDesc_11307101...........(Avatar_Advanced_BlackSwan_00_SkillTree01......).............................................CSpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_SkillTree2.png.SkillPointName_11307102.SkillPointDesc_11307102...........(Avatar_Advanced_BlackSwan_00_SkillTree02......)....@.............................................CSpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_SkillTree3.png.SkillPointName_11307103
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,2948716,0x2CFE6C,illIcons/Avatar/11307/SkillIcon_11307_SkillTree2.png.SkillPointName_11307102.SkillPointDesc_11307102...........(Avatar_Advanced_BlackSwan_00_SkillTree02......)....@.............................................CSpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_SkillTree3.png.SkillPointName_11307103.SkillPointDesc_11307103...(Avatar_Advanced_BlackSwan_00_SkillTree03......&.......................B.................*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_11307201.............................(.......
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,2948933,0x2CFF45,utput/SkillIcons/Avatar/11307/SkillIcon_11307_SkillTree3.png.SkillPointName_11307103.SkillPointDesc_11307103...(Avatar_Advanced_BlackSwan_00_SkillTree03......&.......................B.................*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_11307201.............................(.........'............2SpriteOutput/UI/Avatar/Icon/IconWindAddedRatio.png.SkillPointName_11307202.............................B.........N............*SpriteOutput/UI/Avatar/Icon/IconAttack.png.SkillPointName_11307203........
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393054,0x33C61E,..........................1SpriteOutput/BuffIcon/Inlevel/IconBuffHPBoost.png..................MDF_PropertyValue2........MAvatar_BlackSwan_00_DOT..............................4SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307Dot.png7SpriteOutput/BuffIcon/Inlevel/DotIcon/Icon1307Dot_B.png.................MDF_MaxLayer....... MAvatar_BlackSwan_00_DOT_Enhance...............................=SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png...................MDF_PropertyValue.MDF_ResistanceDown.MDF_Count....... MAv
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393254,0x33C6E6,evel/Avatar/Icon1307Dot.png7SpriteOutput/BuffIcon/Inlevel/DotIcon/Icon1307Dot_B.png.................MDF_MaxLayer....... MAvatar_BlackSwan_00_DOT_Enhance...............................=SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png...................MDF_PropertyValue.MDF_ResistanceDown.MDF_Count....... MAvatar_BlackSwan_00_DefenceDown.............................#7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_WindResistanc
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393452,0x33C7AC,uffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png...................MDF_PropertyValue.MDF_ResistanceDown.MDF_Count....... MAvatar_BlackSwan_00_DefenceDown.............................#7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_WindResistanceDown...............................DSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceWindDown.png...MDF_PropertyValue.......2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown...............
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393614,0x33C84E,...................#7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_WindResistanceDown...............................DSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceWindDown.png...MDF_PropertyValue.......2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown............................gHSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistancePhysicalDown.png...MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_FireResistanceDown.
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393788,0x33C8FC,.......................DSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceWindDown.png...MDF_PropertyValue.......2MAvatar_BlackSwan_00_Rank01_PhysicalResistanceDown............................gHSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistancePhysicalDown.png...MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_FireResistanceDown...............................DSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceFireDown.png...MDF_PropertyValue....... MAvatar_Acheron_00_PassiveFlag01...............
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3393968,0x33C9B0,..................gHSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistancePhysicalDown.png...MDF_PropertyValue........MAvatar_BlackSwan_00_Rank01_FireResistanceDown...............................DSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceFireDown.png...MDF_PropertyValue....... MAvatar_Acheron_00_PassiveFlag01...............................<SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1308PassiveBuff.png..................MDF_PropertyValue01.MDF_PropertyValue02.......*MAvatar_Acheron_00_AllDamageTypeResist
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3403271,0x33EE07,21_FireWeakType.............m..............92SpriteOutput/BuffIcon/Inlevel/IconDeBuffFoible.png..............R.........1MAvatar_BlackSwan_00_Rank01_ThunderResistanceDown...............................GSpriteOutput/BuffIcon/Inlevel/IconDeBuffDamageResistanceThunderDown.png...MDF_PropertyValue........MAvatar_Sam_00_Rank02_BuffCD.............9................<SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1310Rank02_Time.png..........1MAvatar_Acheron_00_Rank04_AllDamageTypeTakenRatio.............................ECSpriteOutpu
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3454900,0x34B7B4,Buff_Phainon_Sub.............7................6SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1408Ultra.png.........!MAvatar_Advanced_BlackSwan_00_DOT..............................4SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307Dot.png7SpriteOutput/BuffIcon/Inlevel/DotIcon/Icon1307Dot_B.png.................MDF_MaxLayer.......)MAvatar_Advanced_BlackSwan_00_DOT_Enhance..............................=SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png..............v...MDF_PropertyValue.MDF_Chance....../)MAvatar_Advanc
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3455109,0x34B885,ar/Icon1307Dot.png7SpriteOutput/BuffIcon/Inlevel/DotIcon/Icon1307Dot_B.png.................MDF_MaxLayer.......)MAvatar_Advanced_BlackSwan_00_DOT_Enhance..............................=SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png..............v...MDF_PropertyValue.MDF_Chance....../)MAvatar_Advanced_BlackSwan_00_DefenceDown...............................7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue....../-MAvatar_Advanced_BlackSwan_00_SkillTree03_Sub......
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3455296,0x34B940,teOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png..............v...MDF_PropertyValue.MDF_Chance....../)MAvatar_Advanced_BlackSwan_00_DefenceDown...............................7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue....../-MAvatar_Advanced_BlackSwan_00_SkillTree03_Sub..............................9SpriteOutput/BuffIcon/Inlevel/IconBuffAttackUpElement.png...MDF_PropertyValue....../.MAvatar_Cyrene_00_PointB3_Sub3..............................9SpriteOutput/Buf
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3455468,0x34B9EC,...........7SpriteOutput/BuffIcon/Inlevel/IconDeBuffDefenceDown.png...................MDF_PropertyValue....../-MAvatar_Advanced_BlackSwan_00_SkillTree03_Sub..............................9SpriteOutput/BuffIcon/Inlevel/IconBuffAttackUpElement.png...MDF_PropertyValue....../.MAvatar_Cyrene_00_PointB3_Sub3..............................9SpriteOutput/BuffIcon/Inlevel/IconBuffAttackUpElement.png...MDF_DamageIncrease....../.MAvatar_Cyrene_00_Rank02...................b........l8SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1415Ski
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,3539557,0x360265,ut/BattleEventIcon/BE1307_Special.png.........-.&.....2.......2..BattleEventDesc_60010.....@............................@.......BlackSwan_00_BattleEvent_01.........BattleEventName_60011$SpriteOutput/AvatarIconTeam/1217.png.'Avatar_MissionBattleEvent60008_Listener........-.......<.....<.......0......0.........BattleEventName_600122SpriteOutput/BattleEventIcon/BattleEvent_60012.png.........-.&.....2.......P.................BattleEventDesc_60012...........BattleEventName_600132SpriteOutput/BattleEventIcon/BattleEvent_6
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,4489627,0x44819B,00/Avatar_Sparkle_00.prefab................lConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_BlackSwan_00_Config.jsonJCharacters/CharacterPrefabs/Avatar/BlackSwan_00/Avatar_BlackSwan_00.prefab........mConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_NoActionDelay_Config.jsonFCharacters/CharacterPrefabs/Avatar/Acheron_00/Avatar_Acheron_00.prefab........hConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_Robin_00_Con
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,4489687,0x4481D7,racter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_BlackSwan_00_Config.jsonJCharacters/CharacterPrefabs/Avatar/BlackSwan_00/Avatar_BlackSwan_00.prefab........mConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_NoActionDelay_Config.jsonFCharacters/CharacterPrefabs/Avatar/Acheron_00/Avatar_Acheron_00.prefab........hConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_Robin_00_Config.jsonBCharacters/CharacterPrefabs/Avatar/Robin_00/Avatar_
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,4489707,0x4481EB,ridFight/3.5/AvatarConfig/BattleEvent_GridFight_BlackSwan_00_Config.jsonJCharacters/CharacterPrefabs/Avatar/BlackSwan_00/Avatar_BlackSwan_00.prefab........mConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_NoActionDelay_Config.jsonFCharacters/CharacterPrefabs/Avatar/Acheron_00/Avatar_Acheron_00.prefab........hConfig/ConfigCharacter/BattleEvent/GridFight/3.5/AvatarConfig/BattleEvent_GridFight_Robin_00_Config.jsonBCharacters/CharacterPrefabs/Avatar/Robin_00/Avatar_Robin_00.prefab.....
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,4626390,0x4697D6,?....................................K>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank1.png.........!Avatar_GridFight_BlackSwan_Rank01..............?....................................C>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank2.png.........!Avatar_GridFight_BlackSwan_Rank02.....@..............?......>@............................P...............;SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_BP.png..................................?{..G.z.?.....................K.............m>Sprite
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,4626548,0x469874,?....................................C>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank2.png.........!Avatar_GridFight_BlackSwan_Rank02.....@..............?......>@............................P...............;SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_BP.png..................................?{..G.z.?.....................K.............m>SpriteOutput/SkillIcons/Avatar/11307/SkillIcon_11307_Rank4.png.............................?...... @......................................>SpriteOutput/SkillIcons/A
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,5847768,0x593AD8,........GSpriteOutput/GridFight/BattleIcon/BuffIcon/Icon_GridFight_1307Ultra.png......................................GP_Avatar_BlackSwan_01............................GP_Avatar_Acheron_01..................................................GP_Avatar_Robin_01............................GP_Avatar_FireFly_01..................................................GP_Avatar_Jade_01............................GP_Avatar_Boothill_01............................GP_Avatar_Rappa_01............................GP_Avatar_TheHerta_01......
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,5903816,0x5A15C8,...............7...........n................@...........................................................#StageAbility_GridFight_BlackSwan_00.....).....1.......... ................................ ................&.................2.....d.........@..................................................................#StageAbility_GridFight_BlackSwan_00.....).....1..........&................................ ................E.......&.........P................@................................................................
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,5904025,0x5A1699,...&.................2.....d.........@..................................................................#StageAbility_GridFight_BlackSwan_00.....).....1..........&................................ ................E.......&.........P................@.................................................................J#StageAbility_GridFight_BlackSwan_00.....).....1......................2..................... ....................................n................@............................................................
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,5904235,0x5A176B,..E.......&.........P................@.................................................................J#StageAbility_GridFight_BlackSwan_00.....).....1......................2..................... ....................................n................@.................................................................J.StageAbility_GridFight_Robin_00..........@.....2....@....@.....K.....................................(.........................P.....2.....W.........@.....................................................
BlackSwan,9e6e90bbead9c7873c31e4a8e644f1c9.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\9e6e90bbead9c7873c31e4a8e644f1c9.bytes,19440218,19235316,0x12581F4,.............j........d2SpriteOutput/BuffIcon/Inlevel/IconBuffAttackUp.png..............j...MDF_PropertyValue........MGridFight_BlackSwan_00_DOT.............b................4SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307Dot.png7SpriteOutput/BuffIcon/Inlevel/DotIcon/Icon1307Dot_B.png.................MDF_MaxLayer.......#MGridFight_BlackSwan_00_DOT_Enhance...............................=SpriteOutput/BuffIcon/Inlevel/Avatar/Icon1307UItraEnhance.png..............k.........6Modifier_FantasticStory_BaseAbility_2060_Plus5_F
