token,chunk_name,chunk_path,chunk_size,offset_decimal,offset_hex,context
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12114869,0xB8DBB5,"DF_Rank01_HitNumb......@.........................._RateLayer.......MDF_Rank01_HitNumb""MAvatar_Jade_00_Rank06_BPSkillSelf........DealDamageBlackSwan..........AllTeamMemberWithUnselectable.'MAvatar_Jade_00_Rank06_QuantumPenetrate.j.......ModifierOwnerEntity.........ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab.......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab............1.@...ModifierOwnerEntity.'MAvatar_Jad"
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12356647,0xBC8C27,.............ModifierOwnerEntity4Effects/Eff_Prefab/Eff_Common/Eff_Common_Heal.prefab......MAvatar_Mydeimos_00_SkillTree01......DealDamageBlackSwan)MAvatar_Mydeimos_00_InsertActionAbortFlag........MAvatar_Mydeimos_00_UltraTarget.................Caster...ModifierOwnerEntity.Player_Specified*MAvatar_Mydeimos_00_UltraTargetSpecialMark........@UI/Battle/Widget/SpecialSkilMarkEff/SpecialSkillMark_1404.prefabJUI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_1404_Mini.prefab.SoftControl......................4........Current
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12579652,0xBFF344,nk04..........j.......ModifierOwnerEntityD............&Avatar_Rappa_00_Break_Modifier_ForShow...................................DealDamageBlackSwan..j...........@._CurrentLayer................-......._CurrentRatio........................._CurrentValue...Template_Rappa_00_PassiveBreak.........._PassiveBreakCount......................................@........_PassiveBreakCount1.0...Caster.&Avatar_Rappa_00_Break_Modifier_ForShow.................@.........ParamEntity...Caster.................@........DV_Rappa_BreakCount.......DV_
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12842092,0xC3F46C,atar_Sunday_10_MazeBuff_ForCaster...MAvatar_Sunday_10_Skill03_Link..............................................................DealDamageBlackSwan........G...................ModifierOwnerEntityl.......................ModifierOwnerEntity....MDF_CheckAllLinkerDie..N..>AllLightTeamWithAllLightTeamUnselectable - ModifierOwnerEntity......ParamEntity..MAvatar_Sunday_10_Skill03_Link........ModifierOwnerEntity.....@..MDF_CheckAllLinkerDie..........ModifierOwnerEntity..MDF_CheckAllLinkerDie..............ModifierOwnerEntity........Cas
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12879712,0xC48760,heHerta_00_Passive_MagicMark_42_Block_42.5MAvatar_TheHerta_00_Passive_MagicMark_Effect_Block_42..MAvatar_TheHerta_00_SKL21......DealDamageBlackSwan+MAvatar_TheHerta_00_SkillTree03_ExtraDamage................DealDamageBlackSwan(MAvatar_TheHerta_00_Passive_MagicMark_42.........................j.1....ModifierOwnerEntity..MAvatar_TheHerta_00_Passive_MagicMark_42_Delay..6...Caster..Skill21_Layer...ModifierOwnerEntity.._TMP_VAL......Caster..Skill21......Caster....6...Caster..Skill21_Layer_Max...ModifierOwnerEntity.._TMP_MAX........
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12879791,0xC487AF,_Effect_Block_42..MAvatar_TheHerta_00_SKL21......DealDamageBlackSwan+MAvatar_TheHerta_00_SkillTree03_ExtraDamage................DealDamageBlackSwan(MAvatar_TheHerta_00_Passive_MagicMark_42.........................j.1....ModifierOwnerEntity..MAvatar_TheHerta_00_Passive_MagicMark_42_Delay..6...Caster..Skill21_Layer...ModifierOwnerEntity.._TMP_VAL......Caster..Skill21......Caster....6...Caster..Skill21_Layer_Max...ModifierOwnerEntity.._TMP_MAX........._TMP_MAX....................Caster.Skill21_Layer.............@................
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,12926506,0xC53E2A,..6..........DamageDefenderEntity..StanceBreakState..... ..............#MAvatar_TohsakaRin_00_GemStone_Show...@............@....DealDamageBlackSwan.........-MAvatar_TohsakaRin_00_Rank06_InsertActionSave.................&TAvatar_TohsakaRin_00_Rank06_Save_Load...........@.MDF_Layer.........................ModifierOwnerEntity.1....Caster.-MAvatar_TohsakaRin_00_Rank06_InsertActionSave1. ...ModifierOwnerEntity.-MAvatar_TohsakaRin_00_Rank06_InsertActionSave.....?.......MDF_Layer.....@.............m....&TAvatar_TohsakaRin_00_Rank06_
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,13074626,0xC780C2,.P............@............@.....}.....@..........................................................@............@.......`........DealDamageBlackSwan..........ModifierOwnerEntity.#M_Advanced_BlackSwan_P01_AddDOTFlag....$.................Dot_Layer_Count...33.>...?.........1....ModifierOwnerEntity..(M_Advanced_BlackSwan_00_ForbidEffectFlag.........ModifierOwnerEntity..................ModifierOwnerEntity...#<..L>...?...ModifierOwnerEntity..#<...........B...@.. A.*..BlendCut_00to1...?....AllDarkTeam...........ModifierOwnerEntity...
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,13586781,0xCF515D,cholar_00_Activity_MindControll.........................2.DUI/Battle/Widget/SpecialSkilMarkEff/SpecialSkillMark_TrashCan.prefab.DealDamageBlackSwan........h........AllLightTeam......ParamEntity.:MModifier_Monster_W4_Scholar_00_Activity_MindControll_Mark.1....ParamEntity.:MModifier_Monster_W4_Scholar_00_Activity_MindControll_Mark.j......Active..............LevelEntity.CModifier_BattleEventAbility_Activity_LuckyScroll_EliteWaveMark_Temp........ModifierOwnerEntity.......ModifierOwnerEntity.Stagger_Recover......Monster_W4_Scholar
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,13982030,0xD5594E,rkEff/SpecialSkillMark_Evolve_Buff01.prefabSUI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_Evolve_Buff01_Mini.prefab.DealDamageBlackSwan....................ModifierOwnerEntity.'StageAbility_VS_Weapon_004_BOSS_DOTMark.....VS_VAR_LevelWeaponAttack.....!StageAbility_VS_Weapon_004_Insert...AllDarkTeam..MissileNum.....................MainTargetDMG.............8......MainTargetStanceDMG.............AdjTargetDMGRatio.............AdjTargetStanceDMGRatio.............MainDOT_TriggerRatio.............AdjDOT_TriggerRatio......
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,13983522,0xD55F22,rkEff/SpecialSkillMark_Evolve_Buff01.prefabSUI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_Evolve_Buff01_Mini.prefab.DealDamageBlackSwan....................ModifierOwnerEntity.'StageAbility_VS_Weapon_004_BOSS_DOTMark.1....ModifierOwnerEntity.'StageAbility_VS_Weapon_004_BOSS_DOTMark....VS_VAR_LevelWeaponAttack.............VS_Weapon_SpecialAction..WeaponNumber................ModifierOwnerEntityoEffects/Eff_Prefab/Eff_ActivityProp/Eff_EvolveBuild_01/Eff_ActivityProp_EvolveBuild_ChainLightning_Max01.prefab............=
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,14047976,0xD65AE8,_BOSS_Modifier...............Q......................................................2..................................<.....@..DealDamageBlackSwan.....j........ModifierOwnerEntity......@.Layer......ModifierOwnerEntity...............................Layer.......................MDF_InsertFlag..................@..MDF_InsertFlag.....!StageAbility_VS_Weapon_012_Insert...LevelEntity...ModifierOwnerEntity.MonsterInsertAttackSelf..MainTargetDMG.............MainTargetStanceDMG.............SuperFlag.............MainTargetRevertType....
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,14048671,0xD65D9F,y_VS_Commnon_MuteLevelUp............'StageAbility_VS_Commnon_MuteLevelUpMark....V'StageAbility_VS_Weapon_007_PLY_Modifier.......DealDamageBlackSwan...VS_LE_AbilityInit.......Caster.._LevelWeaponAttack......2...VS_VAR_LevelWeaponAttack...&...LevelEntity..WeaponBaseDamage.._LevelWeaponAttack..VS_Weapon_SpecialAction....B==============VS_Weapon_SpecialAction Listen======================.........SuperFlag..........................@....3UI/Battle/SpecialAction/SpecialAction_Evolve.prefab.............(:SpriteOutput/Quest/EvolveBuil
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,14068390,0xD6AAA6,llMark_EvolveBuildSC_Robot01.prefab[UI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_EvolveBuildSC_Robot01_Mini.prefab.DealDamageBlackSwan........VS_SC_VAR_WeaponInit.......P....4..;....ParamEntity...........@..Break_Flag.j......Active....$StageAbility_VS_Weapon_S2_002_Insert......ModifierOwnerEntity.Activity_High............@..Attack_Flag.......Break_Flag.......4.........ModifierOwnerEntity..Attack_Flag......@.......ModifierOwnerEntity..Break_Flag......@.....VS_SC_VAR_LevelWeaponAttack1....ModifierOwnerEntity.'Stage
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,14069581,0xD6AF4D,llMark_EvolveBuildSC_Robot02.prefab[UI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_EvolveBuildSC_Robot02_Mini.prefab.DealDamageBlackSwan........VS_SC_VAR_WeaponInit.......P....4..;....ParamEntity...........@..Break_Flag.j......Active....$StageAbility_VS_Weapon_S2_002_Insert......ModifierOwnerEntity.Activity_High............@..Attack_Flag.......Break_Flag.......4.........ModifierOwnerEntity..Attack_Flag......@.......ModifierOwnerEntity..Break_Flag......@.....VS_SC_VAR_LevelWeaponAttack1....ModifierOwnerEntity.'Stage
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,14720767,0xE09EFF,rkEff/SpecialSkillMark_Evolve_Buff01.prefabSUI/Battle/Widget/SpecialSkilMarkEff/Mini/SpecialSkillMark_Evolve_Buff01_Mini.prefab.DealDamageBlackSwan...................LevelEntity.$StageAbility_3120013_Modifier_Effect........LevelEntity$StageAbility_3120013_Modifier_Effect......@._Layer........_Layer...>..StageAbility_3120013_Insert...ModifierOwnerEntity.LevelPerformMonster..ADF_1..........................8.ADF_4.................j......StageAbility_3120013_Insert.....Active.............LevelEntity.$StageAbility_3120013_Modifier
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15522830,0xECDC0E,ter.3MGridFight_Fugue_PassiveSkill_OnListenBreakModifier..MGridFight_Fugue_PassiveSkill_ForceStanceBreak................ ....B..DealDamageBlackSwan..j.......ModifierOwnerEntity..............3MGridFight_Fugue_PassiveSkill_OnListenBreakModifier...@..../MGridFight_Fugue_PassiveSkill_ListenBreakDamage..QAllLightTeamWithAllLightTeamUnselectable.RemoveBattleEvent + GridFight_AllBackEnd...MDF_PassiveDamage2...............MAvatar_Fugue_00_RedStance..&AllDarkTeamWithAllDarkTeamUnselectable..MDF_PassiveDamage2............MDF_RedStanceR
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15562934,0xED78B6,ffListen........j.......ModifierOwnerEntity..!MAvatar_GridFight_Jade_00_BPSkill...........................;..................|..DealDamageBlackSwan..........Caster.+MAvatar_GridFight_Jade_00_BPSkillBuffListen.j.......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab......ModifierOwnerEntityUEffects/Eff_Prefab/Eff_Avatar/Eff_Jade_00/Eff_Avatar_Jade_00_Skill02_Buff_Loop.prefab......ModifierOwnerEntityF..................ModifierOwnerEntityj..........;...........ModifierOwne
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15693270,0xEF75D6,........._P01_LifeTime+MBattleEvent_Sunday_10_Skill03_Link_BackEnd..............................................................DealDamageBlackSwan........G...................ModifierOwnerEntityl...............j....._ownerCritDamage...Casterj.................................MDF_PropertyFinal......ModifierOwnerEntityl.................................................ModifierOwnerEntityX...................ModifierOwnerEntityQEffects/Eff_Prefab/Eff_Avatar/Eff_Sunday_10/Eff_Avatar_Sunday_10_Buff_Loop.prefab.Head...../MBattleEvent_
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15864733,0xF2139D,InsertAbort...HunterInsert...........@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount....Origin_1002_KafkaBonus_Check.......4............ParamEntity.........HunterInsertMark.....z.....Origin_1002_KafkaBonus_Check......
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15867498,0xF21E6A,InsertAbort...HunterInsert...........@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount....Origin_1002_RenBonus_Check.......4............ParamEntity.........HunterInsertMark.....z.....Origin_1002_RenBonus_Check..........
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15870329,0xF22979,nsertAbort...HunterInsert............@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount....Origin_1002_SamBonus_Check.......4............ParamEntity.........HunterInsertMark.....z.....Origin_1002_SamBonus_Check..........
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15872806,0xF23326,nsertAbort...HunterInsert............@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount...$Origin_1002_MortenaxBladeBonus_Check.......4............ParamEntity.........HunterInsertMark.....z....$Origin_1002_MortenaxBladeB
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15875287,0xF23CD7,InsertAbort...HunterInsert...........@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount....Origin_1002_SilBonus_Check.......4............ParamEntity.........HunterInsertMark.....z.....Origin_1002_SilBonus_Check..........
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,15877580,0xF245CC,t...HunterInsert.....................@..IsInsertAbort.......HunterAttackCount.........................HunterNeedAttackCount.....DealDamageBlackSwan..j..........................HunterNeedAttackCount.......4..8........ParamEntity..Origin_1002.......ParamEntity.GetSummoner..Origin_1002.......HunterInsertMark....................@........HunterAttackCount.........................HunterNeedAttackCount...$Origin_1002_SilverWolf999Bonus_Check.......4............ParamEntity.........HunterInsertMark.....z....$Origin_1002_SilverWolf999B
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,16024989,0xF4859D,.......DeadEffect.............GridFightTraitLv.............MGridFight_Origin_2008_Enemy.........................................DealDamageBlackSwan...............TriggerRatio......6...ModifierOwnerEntity...DOT_TriggerRatio......................ModifierOwnerEntity....................ModifierOwnerEntity.XEffects/Eff_Prefab/Eff_GridFight/Eff_Origin/Eff_DOT/Eff_GridFight_Origin_Dot_Boom.prefab.SelectRoot333?333?333?.......ModifierOwnerEntity..Hit...6...LevelEntity..LevelBaseAttack...ModifierOwnerEntity.._LevelBaseAttack......Modi
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,16147800,0xF66558,DF_LayerForShow............HMAvatar_GridFight_Ashveil_00_Passive_ListenEnhanceInsertBuffStackForShow............................DealDamageBlackSwan..j...................................MDF_ExtraInsertCountForShow.. ............0MAvatar_GridFight_Ashveil_00_Skill02_DebuffShift...............+GridFight_Ashveil_00_Skill02_DebuffTransfer....t..........ParamEntity.+MAvatar_GridFight_Ashveil_00_Skill02_Debuff......&AllDarkTeamWithAllDarkTeamUnselectable.-MAvatar_Ashveil_00_Skill02_Debuff_DefenceDown..f...AllEnemy.SortByHP.......Par
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,16625631,0xFDAFDF,MGridFight_BlackSwan_00_DOT...P............@............@........................................@............@........`........DealDamageBlackSwan.........33.>...?...................ModifierOwnerEntity..Dot_Layer_Count.................p.=Avatar_GridFight_BlackSwan_00_PassiveSkill01_BEInsert_Phase01...SnapshotEntityActualOwner...AllEnemy.....AvatarInsertAttackSelf..........@1....ModifierOwnerEntity...M_BlackSwan_00_ForbidEffectFlag..........ModifierOwnerEntity..Dot_Layer_Count.....................ModifierOwnerEntity_Effects/E
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,16874170,0x1017ABA,_GridFight_PassiveSkill....&MAvatar_Sunday_10_Skill03_Link_BackEnd..............................................................DealDamageBlackSwan........G...................ModifierOwnerEntityl...............j....._ownerCritDamage...Casterj.................................MDF_PropertyFinal......ModifierOwnerEntityl.................................................ModifierOwnerEntityX...................ModifierOwnerEntityQEffects/Eff_Prefab/Eff_Avatar/Eff_Sunday_10/Eff_Avatar_Sunday_10_Buff_Loop.prefab.Head.....*MAvatar_Sunda
DealDamageBlackSwan,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,17009829,0x1038CA5,Skill02_OnListen.....Skill02........P....0MAvatar_GridFight_HimekoNova_00_Skill02_OnListen...P...............................B..DealDamageBlackSwan.......4........ParamEntity.......ParamEntity...TargetAlias_HimekoNova...................Caster................Caster.....@...j..................MDF_HaloAllDamageRatio.........................MDF_PropertyValue......ModifierOwnerEntityX..................Caster....................Caster................../MAvatar_GridFight_HimekoNova_00_Skill02_Disable...Caster....'MAvatar_HimekoNova_
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,148961,0x245E1,"...?...?.7..........@....@.....K....?.....?......... @.,6lr..`......b.........8.CasterGridq.....Caster...AbilityTargetGridq.....AbilityTargetEntity...LockTargetq.....Caster...SkillTargetq.....Caster...SkillCastPosq.....Caster...MoveTargetq.....Caster...BornPointq.....Caster...EnemyBornPointq.....EnemyTeamEntity...LightTeamBornPointq.....LightTeamEntity...DarkTeamBornPointq.....DarkTeamEntity...AllCharactero........AllEnemyq.....Caster................ParamEntity..AllLightTeamo........4.........ParamEntity........ParamEntity..."
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,158416,0x26AD0,"Common_MDF_GlobalPause.....,RtBattleAvatar_Aventurine_00_Skill01_Phase01......+RtBattleAvatar_Aventurine_00_Skill01_Camera......AbilityTargetEntity.....Skill01_Ready.........@......AbilityTargetEntity.....Skill01....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit01.prefab.....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit02.prefab.....Skill01........&..."
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,158469,0x26B05,_00_Skill01_Phase01......+RtBattleAvatar_Aventurine_00_Skill01_Camera......AbilityTargetEntity.....Skill01_Ready.........@......AbilityTargetEntity.....Skill01....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit01.prefab.....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit02.prefab.....Skill01........&...AbilityTargetEntity..................................
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,158526,0x26B3E,"ill01_Camera......AbilityTargetEntity.....Skill01_Ready.........@......AbilityTargetEntity.....Skill01....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit01.prefab.....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit02.prefab.....Skill01........&...AbilityTargetEntity...................................Hit_H...?..L?.....Skill01.....@..,RtBattleAvatar_Aventur"
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,158674,0x26BD2,"Effects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit01.prefab.....Skill01...............AbilityTargetEntityeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit02.prefab.....Skill01........&...AbilityTargetEntity...................................Hit_H...?..L?.....Skill01.....@..,RtBattleAvatar_Aventurine_00_Skill02_Phase01..,......AbilityTargetEntity...+RtBattleAvatar_Aventurine_00_Skill02_Camera......>...?.....Skill02......Caster.'RTMAvatar_Aven"
AbilityTargetEntity,8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,D:\StarRail_4.4.53\StarRail_Data\Persistent\DesignData\Windows\8625dd99e13b0dfe6b45f47f9bfe3e36.bytes,125829538,158819,0x26C63,"tyeEffects/Eff_Prefab/Eff_Avatar/Eff_Aventurine_00/Eff_Avatar_Aventurine_00_Skill01_Start02_Hit02.prefab.....Skill01........&...AbilityTargetEntity...................................Hit_H...?..L?.....Skill01.....@..,RtBattleAvatar_Aventurine_00_Skill02_Phase01..,......AbilityTargetEntity...+RtBattleAvatar_Aventurine_00_Skill02_Camera......>...?.....Skill02......Caster.'RTMAvatar_Aventurine_Skill02_BounceCoin......Caster..RTMAvatar_Aventurine_Skill02_BounceCoin_Second..B...AllCharacter.......ParamEntity..RTMAvatar_Aventurine_S"
